title,link,media_type,post_date,parenthetical
A Serious Man,http://hujhax.livejournal.com/960603.html#asm,movie,2016-03-15T01:48:00Z,
Good Eats,http://hujhax.livejournal.com/960603.html#ge,TV,2016-03-15T01:48:00Z,season 5
The Art of Conflict Management,http://hujhax.livejournal.com/958858.html#taocm,book,2016-02-16T08:16:00Z,audiocourse
The Dudes Abide,http://hujhax.livejournal.com/958858.html#tda,book,2016-02-16T08:16:00Z,
Notes on Directing,http://hujhax.livejournal.com/958858.html#nod,book,2016-02-16T08:16:00Z,
Sense and Sensibility,http://hujhax.livejournal.com/958858.html#sas,movie,2016-02-16T08:16:00Z,
The Bloody Crown of Conan,http://hujhax.livejournal.com/957770.html#tbcoc,book,2016-02-08T07:37:00Z,audiobook
Coen Brothers -- Virgin Film,http://hujhax.livejournal.com/957770.html#cb-vf,book,2016-02-08T07:37:00Z,
Intolerable Cruelty,http://hujhax.livejournal.com/957770.html#ic,movie,2016-02-08T07:37:00Z,
Galavant,http://hujhax.livejournal.com/957770.html#g,TV,2016-02-08T07:37:00Z,2x01-2x04
The Coming of Conan the Cimmerian,http://hujhax.livejournal.com/955682.html#tcoctc,book,2016-01-18T06:04:00Z,audiobook
The Man Who Wasn't There,http://hujhax.livejournal.com/955682.html#tmwwt,movie,2016-01-18T06:04:00Z,
Good Eats,http://hujhax.livejournal.com/955682.html#ge,TV,2016-01-18T06:04:00Z,season 4
The Dip,http://hujhax.livejournal.com/954999.html#td,book,2016-01-11T03:01:00Z,
The Big Lebowski,http://hujhax.livejournal.com/954999.html#tbl,movie,2016-01-11T03:01:00Z,
"O Brother, Where Art Thou?","http://hujhax.livejournal.com/954999.html#ob,wat",movie,2016-01-11T03:01:00Z,
The Book of Mormon,http://hujhax.livejournal.com/954999.html#tbom,other,2016-01-11T03:01:00Z,"12/10/15 performance, Austin"
Ready Player One,http://hujhax.livejournal.com/954540.html#rpo,book,2016-01-03T23:48:00Z,
The Hudsucker Proxy,http://hujhax.livejournal.com/954540.html#thp,movie,2016-01-03T23:48:00Z,
Fargo,http://hujhax.livejournal.com/954540.html#f,movie,2016-01-03T23:48:00Z,1996
The Better Angels of Our Nature,http://hujhax.livejournal.com/953221.html#tbaoon,book,2015-12-27T04:41:00Z,
Play Unsafe,http://hujhax.livejournal.com/953221.html#pu,book,2015-12-27T04:41:00Z,
Raising Arizona,http://hujhax.livejournal.com/953221.html#ra,movie,2015-12-27T04:41:00Z,
Miller's Crossing,http://hujhax.livejournal.com/953221.html#mc,movie,2015-12-27T04:41:00Z,
Barton Fink,http://hujhax.livejournal.com/953221.html#bf,movie,2015-12-27T04:41:00Z,
Star Wars: The Force Awakens,http://hujhax.livejournal.com/953221.html#sw:tfa,movie,2015-12-27T04:41:00Z,
Blood Simple,http://hujhax.livejournal.com/952729.html#bs,movie,2015-12-21T04:15:00Z,
Good Eats,http://hujhax.livejournal.com/952729.html#ge,TV,2015-12-21T04:15:00Z,season two
The Conquering Sword of Conan,http://hujhax.livejournal.com/952116.html#conan,book,2015-12-14T06:16:00Z,audiobook
A History of the U. S. Economy in the 20th Century,http://hujhax.livejournal.com/950568.html#ahotuseit2c,book,2015-11-28T21:33:00Z,
Money Management Skills,http://hujhax.livejournal.com/950568.html#mms,book,2015-11-28T21:33:00Z,
Burn After Reading,http://hujhax.livejournal.com/950568.html#bar,movie,2015-11-28T21:33:00Z,
Inside Llewyn Davis,http://hujhax.livejournal.com/950568.html#ild,movie,2015-11-28T21:33:00Z,
Kingsman: The Secret Service,http://hujhax.livejournal.com/948740.html#k,movie,2015-10-23T03:50:00Z,
The Martian,http://hujhax.livejournal.com/948740.html#tm,movie,2015-10-23T03:50:00Z,
Good Eats,http://hujhax.livejournal.com/948740.html#ge,TV,2015-10-23T03:50:00Z,season 2
Last Week Tonight,http://hujhax.livejournal.com/948740.html#lwt,TV,2015-10-23T03:50:00Z,season 1
Nell Gwynn,http://hujhax.livejournal.com/948740.html#ng,other,2015-10-23T03:50:00Z,The Globe
A Little History of Philosophy,http://hujhax.livejournal.com/947243.html#alhop,book,2015-09-25T02:39:00Z,
You Don't Know JavaScript: Async and Performance,http://hujhax.livejournal.com/947243.html#ydkjs:a&p,book,2015-09-25T02:39:00Z,
Community,http://hujhax.livejournal.com/947243.html#c,TV,2015-09-25T02:39:00Z,season 2
The Curious Incident of the Dog in the Night-Time,http://hujhax.livejournal.com/947243.html#tciotditnt,other,2015-09-25T02:39:00Z,National Theater
Much Ado About Nothing,http://hujhax.livejournal.com/947243.html#maan,other,2015-09-25T02:39:00Z,The Globe
Death Comes to Pemberley,http://hujhax.livejournal.com/945825.html#dctp,book,2015-08-27T15:13:00Z,
"Myths, Lies, and Half-Truths of Language",http://hujhax.livejournal.com/945825.html#mlahtol,book,2015-08-27T15:13:00Z,audiocourse
Pride and Prejudice,http://hujhax.livejournal.com/945825.html#pap,book,2015-08-27T15:13:00Z,
Traffic,http://hujhax.livejournal.com/945825.html#t,book,2015-08-27T15:13:00Z,
Good Eats,http://hujhax.livejournal.com/945825.html#ge,TV,2015-08-27T15:13:00Z,season 1
Transparent,http://hujhax.livejournal.com/945825.html#ts1,TV,2015-08-27T15:13:00Z,
American on Purpose,http://hujhax.livejournal.com/943867.html#aop,book,2015-07-24T05:13:00Z,
Inside Out,http://hujhax.livejournal.com/943867.html#io,movie,2015-07-24T05:13:00Z,
My Dinner with  Andre,http://hujhax.livejournal.com/943867.html#mdwa,movie,2015-07-24T05:13:00Z,
The Martian,http://hujhax.livejournal.com/942953.html#tm,book,2015-07-10T06:50:00Z,
The Story of Human Language,http://hujhax.livejournal.com/942953.html#tsohl,book,2015-07-10T06:50:00Z,
Mad Men,http://hujhax.livejournal.com/942953.html#mm,TV,2015-07-10T06:50:00Z,3x06-3x13
RWBY,http://hujhax.livejournal.com/942953.html#rwby,TV,2015-07-10T06:50:00Z,volumes 1 & 2
The Kingdom of Dreams and Madness,http://hujhax.livejournal.com/941711.html#tkodam,movie,2015-06-19T04:01:00Z,
Love & Mercy,http://hujhax.livejournal.com/941711.html#l&m,movie,2015-06-19T04:01:00Z,
Mad Max: Fury Road,http://hujhax.livejournal.com/941711.html#mm:fr,movie,2015-06-19T04:01:00Z,
Only Yesterday,http://hujhax.livejournal.com/941711.html#oy,movie,2015-06-19T04:01:00Z,
Whisper of the Heart,http://hujhax.livejournal.com/941711.html#woth,movie,2015-06-19T04:01:00Z,
Moneyball,http://hujhax.livejournal.com/941212.html#m,book,2015-06-12T05:23:00Z,
Star Wars on Trial,http://hujhax.livejournal.com/941212.html#swot,book,2015-06-12T05:23:00Z,
The Fosters,http://hujhax.livejournal.com/941212.html#tf,TV,2015-06-12T05:23:00Z,2x01
Married,http://hujhax.livejournal.com/941212.html#m,TV,2015-06-12T05:23:00Z,2x01
Sex&Drugs&Rock&Roll,http://hujhax.livejournal.com/941212.html#s&d&r&r,TV,2015-06-12T05:23:00Z,1x03
Wayward Pines,http://hujhax.livejournal.com/941212.html#wp,TV,2015-06-12T05:23:00Z,1x05
You're the Worst,http://hujhax.livejournal.com/941212.html#ytw,TV,2015-06-12T05:23:00Z,1x10
Money and Banking: What Everyone Should Know,http://hujhax.livejournal.com/940162.html#mab:wesk,book,2015-05-29T07:06:00Z,
Pitch Perfect 2,http://hujhax.livejournal.com/940162.html#pp2,movie,2015-05-29T07:06:00Z,
Archer,http://hujhax.livejournal.com/940162.html#a,TV,2015-05-29T07:06:00Z,season 4
AngularJS: Up and Running,https://hujhax.livejournal.com/?skip=240&tag=media%20update&style=mine#a:uar,book,2015-05-15T05:58:00Z,
"Carry On, Jeeves","https://hujhax.livejournal.com/?skip=240&tag=media%20update&style=mine#co,j",book,2015-05-15T05:58:00Z,audiobook
"Thinking, Fast and Slow","https://hujhax.livejournal.com/?skip=240&tag=media%20update&style=mine#t,fas",book,2015-05-15T05:58:00Z,
You Don't Know JS: Types and Grammar,ydkjs:tag,book,2015-05-15T05:58:00Z,
Avengers: Age of Ultron,a:aou,movie,2015-05-15T05:58:00Z,
Fargo,https://hujhax.livejournal.com/?skip=240&tag=media%20update&style=mine#f,TV,2015-05-15T05:58:00Z,1x06-1x10
Mad Men,https://hujhax.livejournal.com/?skip=240&tag=media%20update&style=mine#mm,TV,2015-05-15T05:58:00Z,3x01-3x05
The Venture Brothers,https://hujhax.livejournal.com/?skip=240&tag=media%20update&style=mine#tvm,TV,2015-05-15T05:58:00Z,season one
Adventure Time,http://hujhax.livejournal.com/936572.html#at,TV,2015-03-20T01:17:00Z,season 2
Fargo,http://hujhax.livejournal.com/936572.html#f,TV,2015-03-20T01:17:00Z,1x01-1x05
The Joy of Bootstrap,http://hujhax.livejournal.com/935999.html#tjob,book,2015-03-13T05:42:00Z,
Galavant,http://hujhax.livejournal.com/935999.html#g,TV,2015-03-13T05:42:00Z,1x05-1x08
Cocktail Time,http://hujhax.livejournal.com/934785.html#ct,book,2015-02-20T02:12:00Z,
Black Mirror,http://hujhax.livejournal.com/934785.html#bm,TV,2015-02-20T02:12:00Z,series 1
Bob and Margaret,http://hujhax.livejournal.com/934785.html#bam,TV,2015-02-20T02:12:00Z,season 1
Galavant,http://hujhax.livejournal.com/934785.html#g,TV,2015-02-20T02:12:00Z,1x01-1x04
Life Itself,http://hujhax.livejournal.com/933403.html#li,movie,2015-02-06T07:52:00Z,
The Academy Award Nominated Animated Shorts,http://hujhax.livejournal.com/933403.html#taanas,movie,2015-02-06T07:52:00Z,
Being Mortal,http://hujhax.livejournal.com/932811.html#bm,book,2015-01-30T04:45:00Z,
The Shallows,http://hujhax.livejournal.com/932811.html#ts,book,2015-01-30T04:45:00Z,
Big Hero 6,http://hujhax.livejournal.com/932811.html#bh6,movie,2015-01-30T04:45:00Z,
The Social Network,http://hujhax.livejournal.com/932114.html#tsn,movie,2015-01-23T07:14:00Z,
Cougar Town,http://hujhax.livejournal.com/932114.html#ct,TV,2015-01-23T07:14:00Z,
Fundamentals of Piano Practice,http://hujhax.livejournal.com/931600.html#fopp,book,2015-01-15T08:54:00Z,
Gaudy Night,http://hujhax.livejournal.com/931600.html#gn,book,2015-01-15T08:54:00Z,
Pretty in Pink,http://hujhax.livejournal.com/931600.html#pip,movie,2015-01-15T08:54:00Z,
Sixteen Candles,http://hujhax.livejournal.com/931600.html#sc,movie,2015-01-15T08:54:00Z,
The Breakfast Club,http://hujhax.livejournal.com/930855.html#tbc,movie,2015-01-09T07:47:00Z,
Agents of S.H.I.E.L.D.,http://hujhax.livejournal.com/930855.html#aos,TV,2015-01-09T07:47:00Z,2x01-2x04
Brothers Grimm Fairy Tales Revisited: Omnibus Edition,http://hujhax.livejournal.com/929763.html#bgftr:oe,book,2015-01-02T00:54:00Z,audiobook
Die Hard,http://hujhax.livejournal.com/929763.html#dh,movie,2015-01-02T00:54:00Z,
Summer Wars,http://hujhax.livejournal.com/929763.html#sw,movie,2015-01-02T00:54:00Z,
The Tick,http://hujhax.livejournal.com/929763.html#tt,TV,2015-01-02T00:54:00Z,"animated, 1994"
At the Mountains of Madness,http://hujhax.livejournal.com/928483.html#atmom,book,2014-12-18T04:05:00Z,audiobook
Discover Meteor,http://hujhax.livejournal.com/928483.html#dm,book,2014-12-18T04:05:00Z,
The Lion King,http://hujhax.livejournal.com/928483.html#tlkf,movie,2014-12-18T04:05:00Z,film
Ghost in the Shell: Stand Alone Complex,http://hujhax.livejournal.com/928483.html#gits,TV,2014-12-18T04:05:00Z,season 1
The Lion King,http://hujhax.livejournal.com/928483.html#tlkm,other,2014-12-18T04:05:00Z,"musical, San Antonio, 12/11/14"
Doctor Who,http://hujhax.livejournal.com/927634.html#dw,TV,2014-12-05T08:29:00Z,8x01-8x05
"Play it Again, Dick","http://hujhax.livejournal.com/927634.html#pia,d",TV,2014-12-05T08:29:00Z,
The Mysterious Affair at Styles,http://hujhax.livejournal.com/926404.html#tmaas,book,2014-11-21T08:36:00Z,
SuperFreakonomics,http://hujhax.livejournal.com/925273.html#s,book,2014-11-14T07:56:00Z,
The Last Unicorn,http://hujhax.livejournal.com/925273.html#tlu,movie,2014-11-14T07:56:00Z,
The Tale of Princess Kayuga,http://hujhax.livejournal.com/924796.html#ttopk,movie,2014-11-07T09:01:00Z,spoilers
An Unfinished Piece for Player Piano,http://hujhax.livejournal.com/924796.html#aupfpp,movie,2014-11-07T09:01:00Z,
Deadwood,http://hujhax.livejournal.com/924796.html#d,TV,2014-11-07T09:01:00Z,1x10-1x13
Sleepy Hollow,http://hujhax.livejournal.com/924796.html#sh,TV,2014-11-07T09:01:00Z,"1x07-1x13, spoilers"
Economics,http://hujhax.livejournal.com/924062.html#e,book,2014-10-31T07:25:00Z,
The Kickstarter Handbook,http://hujhax.livejournal.com/924062.html#tkh,book,2014-10-31T07:25:00Z,
The Spy Who Came in from the Cold,http://hujhax.livejournal.com/924062.html#tswciftc,book,2014-10-31T07:25:00Z,
Dataclysm,http://hujhax.livejournal.com/923577.html#d,book,2014-10-24T07:55:00Z,
The Book of Life,http://hujhax.livejournal.com/923577.html#tbol,movie,2014-10-24T07:55:00Z,
Getting Things Done,http://hujhax.livejournal.com/923102.html#gtd,book,2014-10-16T05:59:00Z,
Deadwood,http://hujhax.livejournal.com/923102.html#d,TV,2014-10-16T05:59:00Z,1x05-1x09
Sleepy Hollow,http://hujhax.livejournal.com/923102.html#sh,TV,2014-10-16T05:59:00Z,1x01-1x06
What If?,http://hujhax.livejournal.com/922475.html#wi,book,2014-10-10T07:47:00Z,
Girls in Prison,http://hujhax.livejournal.com/922475.html#gip,movie,2014-10-10T07:47:00Z,
Redbelt,http://hujhax.livejournal.com/922475.html#r,movie,2014-10-10T07:47:00Z,
Meteorology: An Introduction to the Wonders of the Weather,http://hujhax.livejournal.com/921800.html#m,TV,2014-10-03T07:16:00Z,
Enchanted Objects,http://hujhax.livejournal.com/921800.html#eo,book,2014-10-03T07:16:00Z,
Deadwood,http://hujhax.livejournal.com/921142.html#d,TV,2014-09-25T07:04:00Z,1x01-1x05
A History of Russia,http://hujhax.livejournal.com/921142.html#ahor,book,2014-09-25T07:04:00Z,audiocourse
Tales from the Mos Eisley Cantina,http://hujhax.livejournal.com/921142.html#tftmec,book,2014-09-25T07:04:00Z,
Your First Meteor Application,http://hujhax.livejournal.com/921142.html#yfma,book,2014-09-25T07:04:00Z,
Clue,http://hujhax.livejournal.com/920286.html#c,movie,2014-09-12T02:33:00Z,
Arrow,http://hujhax.livejournal.com/919641.html#a,TV,2014-09-05T08:02:00Z,"1x16-1x23, spoilers"
Tapworthy,http://hujhax.livejournal.com/919641.html#t,book,2014-09-05T08:02:00Z,
Your Deceptive Mind,http://hujhax.livejournal.com/919641.html#ydm,book,2014-09-05T08:02:00Z,audiocourse
Girl Gang,http://hujhax.livejournal.com/918450.html#gg,movie,2014-08-22T07:51:00Z,1954
Guardians of the Galaxy,http://hujhax.livejournal.com/918450.html#gotg,movie,2014-08-22T07:51:00Z,
Envisioning Information,http://hujhax.livejournal.com/918450.html#ei,book,2014-08-22T07:51:00Z,
Mulan,http://hujhax.livejournal.com/917968.html#m,movie,2014-08-14T22:13:00Z,
Reform School Girls,http://hujhax.livejournal.com/917968.html#rsg,movie,2014-08-14T22:13:00Z,1986
Arrow,http://hujhax.livejournal.com/917968.html#a,TV,2014-08-14T22:13:00Z,1x11-1x15
The Final Command,http://hujhax.livejournal.com/917968.html#tfc,book,2014-08-14T22:13:00Z,audiobook
You Don't Know JS: Scope & Closures,http://hujhax.livejournal.com/917968.html#javascript,book,2014-08-14T22:13:00Z,
You Don't Know JS: this & Object Prototypes,http://hujhax.livejournal.com/917968.html#javascript,book,2014-08-14T22:13:00Z,
Monty Python Live (Mostly),http://hujhax.livejournal.com/917437.html#python,movie,2014-08-08T05:46:00Z,
Arrow,http://hujhax.livejournal.com/917437.html#a,TV,2014-08-08T05:46:00Z,1x07-1x10
Reform School Girl,http://hujhax.livejournal.com/916031.html#rsg,movie,2014-07-25T04:27:00Z,1957
Cosmos,http://hujhax.livejournal.com/916031.html#c,TV,2014-07-25T04:27:00Z,season one
Enlightened,http://hujhax.livejournal.com/916031.html#e,TV,2014-07-25T04:27:00Z,"season one, minor spoilers"
The Revolution Was Televised,http://hujhax.livejournal.com/916031.html#trwt,book,2014-07-25T04:27:00Z,audiobook
Stephen Fry Presents a Selection of Anton Chekhov's Short Stories,http://hujhax.livejournal.com/916031.html#chekhov,book,2014-07-25T04:27:00Z,audiobook
The Visual Display of Quantitative Information,http://hujhax.livejournal.com/916031.html#tufte,book,2014-07-25T04:27:00Z,
We3,http://hujhax.livejournal.com/916031.html#we3,book,2014-07-25T04:27:00Z,
St Trinian's (2007),http://hujhax.livejournal.com/915531.html#st,movie,2014-07-18T01:19:00Z,
The Inexplicable Universe,http://hujhax.livejournal.com/915531.html#tiu,TV,2014-07-18T01:19:00Z,
True Detective,http://hujhax.livejournal.com/915531.html#td,TV,2014-07-18T01:19:00Z,1x06-1x08
Veronica Mars: The Ten Thousand Dollar Tan Line,http://hujhax.livejournal.com/915531.html#vm,book,2014-07-18T01:19:00Z,
True Detective,http://hujhax.livejournal.com/914938.html#td,TV,2014-07-10T07:59:00Z,1x03-1x05
The Secret Lives of Codebreakers: The Men and Women Who Cracked the Enigma Code at Bletchley Park,http://hujhax.livejournal.com/914938.html#tsloc,book,2014-07-10T07:59:00Z,audiobook
Head First Design Patterns,http://hujhax.livejournal.com/914938.html#hfdp,book,2014-07-10T07:59:00Z,
True Detective,http://hujhax.livejournal.com/913673.html#td,TV,2014-06-27T07:52:00Z,1x01-1x02
Dear Mr. Watterson,http://hujhax.livejournal.com/912749.html#dmw,movie,2014-06-20T06:15:00Z,
Community,http://hujhax.livejournal.com/912749.html#c,TV,2014-06-20T06:15:00Z,"season one, rewatch"
Adventure Time,http://hujhax.livejournal.com/911988.html#at,TV,2014-06-13T08:14:00Z,season 1
Detroit: An American Autopsy,http://hujhax.livejournal.com/911988.html#d:aaa,book,2014-06-13T08:14:00Z,
House of Games,http://hujhax.livejournal.com/909347.html#hog,movie,2014-05-22T16:20:00Z,spoilers
Star Trek Into Darkness,http://hujhax.livejournal.com/909347.html#stid,movie,2014-05-22T16:20:00Z,spoilers
Cowboy Bebop,http://hujhax.livejournal.com/909347.html#cb,TV,2014-05-22T16:20:00Z,"1x10-1x26, spoilers"
Agents of S.H.I.E.L.D.,http://hujhax.livejournal.com/909347.html#aos,TV,2014-05-22T16:20:00Z,1x20-1x22
Dive Into Python,http://hujhax.livejournal.com/909347.html#dip,book,2014-05-22T16:20:00Z,
Writing Idiomatic Python,http://hujhax.livejournal.com/909347.html#wip,book,2014-05-22T16:20:00Z,
Captain America: The Winter Soldier,http://hujhax.livejournal.com/908228.html#ca:tws,movie,2014-05-02T08:11:00Z,spoilers
The Piano,http://hujhax.livejournal.com/908228.html#tp,movie,2014-05-02T08:11:00Z,spoilers
Agents of S.H.I.E.L.D.,http://hujhax.livejournal.com/908228.html#aos,TV,2014-05-02T08:11:00Z,"1x15-1x19, spoilers"
Anchorman,http://hujhax.livejournal.com/907420.html#a,movie,2014-04-18T07:29:00Z,spoilers
Thor,http://hujhax.livejournal.com/906517.html#t,movie,2014-04-11T08:08:00Z,spoilers
Inglourious Basterds,http://hujhax.livejournal.com/905828.html#ib,movie,2014-04-04T07:19:00Z,spoilers
Gravity,http://hujhax.livejournal.com/905222.html#g,movie,2014-03-28T08:09:00Z,spoilers
Veronica Mars,http://hujhax.livejournal.com/904424.html#vm,movie,2014-03-18T06:23:00Z,
American Hustle,http://hujhax.livejournal.com/904424.html#ah,movie,2014-03-18T06:23:00Z,
Agents of S.H.I.E.L.D.,http://hujhax.livejournal.com/904424.html#aos,TV,2014-03-18T06:23:00Z,1x12-1x14
Wicked,http://hujhax.livejournal.com/904424.html#w,other,2014-03-18T06:23:00Z,"musical, Austin 3/9/14 performance"
Spirited Away,http://hujhax.livejournal.com/903462.html#sa,movie,2014-03-04T06:56:00Z,
The Lego Movie,http://hujhax.livejournal.com/903462.html#tlm,movie,2014-03-04T06:56:00Z,
Her,http://hujhax.livejournal.com/902909.html#h,movie,2014-02-24T02:39:00Z,
